start,stop,diff
21:03:53.756440,21:03:53.840221,83781
21:03:53.756440,21:03:53.840402,83962
21:03:53.756440,21:03:53.840554,84114
21:03:53.756440,21:03:53.840748,84308
21:03:53.756440,21:03:53.840913,84473
21:03:53.756440,21:03:53.841100,84660
21:03:53.756440,21:03:53.841314,84874
21:03:53.756440,21:03:53.841647,85207
21:03:53.756440,21:03:53.841819,85379
21:03:53.756440,21:03:53.841987,85547
21:03:53.756440,21:03:53.842213,85773
21:03:53.756440,21:03:53.842420,85980
21:03:53.756440,21:03:53.842516,86076
21:03:53.756440,21:03:53.842612,86172
21:03:53.756440,21:03:53.852919,96479
21:03:54.115790,21:03:54.118746,2956
21:03:54.115790,21:03:54.118746,2956
21:03:54.115790,21:03:54.118746,2956
21:03:54.115790,21:03:54.118746,2956
21:03:54.115790,21:03:54.118746,2956
21:03:54.115790,21:03:54.118784,2994
21:03:54.115790,21:03:54.118930,3140
21:03:54.115790,21:03:54.118935,3145
21:03:54.115790,21:03:54.118935,3145
21:03:54.115790,21:03:54.118949,3159
21:03:54.115790,21:03:54.118956,3166
21:03:54.115790,21:03:54.118970,3180
21:03:54.115790,21:03:54.119105,3315
21:03:54.115790,21:03:54.119124,3334
21:03:54.115790,21:03:54.119126,3336
21:03:54.115790,21:03:54.119133,3343
21:03:54.115790,21:03:54.119159,3369
21:03:54.115790,21:03:54.119184,3394
21:03:54.115790,21:03:54.119268,3478
21:03:54.115790,21:03:54.119271,3481
21:03:54.115790,21:03:54.119278,3488
21:03:54.115790,21:03:54.119278,3488
21:03:54.115790,21:03:54.119292,3502
21:03:54.115790,21:03:54.119350,3560
21:03:54.115790,21:03:54.119359,3569
21:03:54.115790,21:03:54.119435,3645
21:03:54.115790,21:03:54.119448,3658
21:03:54.115790,21:03:54.119448,3658
21:03:54.115790,21:03:54.119453,3663
21:03:54.115790,21:03:54.119469,3679
21:03:54.115790,21:03:54.119495,3705
21:03:54.115790,21:03:54.119521,3731
21:03:54.115790,21:03:54.119579,3789
21:03:54.115790,21:03:54.119606,3816
21:03:54.115790,21:03:54.119619,3829
21:03:54.115790,21:03:54.119627,3837
21:03:54.115790,21:03:54.119627,3837
21:03:54.115790,21:03:54.119650,3860
21:03:54.115790,21:03:54.119771,3981
21:03:54.115790,21:03:54.119774,3984
21:03:54.115790,21:03:54.119775,3985
21:03:54.115790,21:03:54.119792,4002
21:03:54.115790,21:03:54.119805,4015
21:03:54.115790,21:03:54.119805,4015
21:03:54.115790,21:03:54.119846,4056
21:03:54.115790,21:03:54.119944,4154
21:03:54.115790,21:03:54.119960,4170
21:03:54.115790,21:03:54.119960,4170
21:03:54.115790,21:03:54.119972,4182
21:03:54.115790,21:03:54.119976,4186
21:03:54.115790,21:03:54.119976,4186
21:03:54.115790,21:03:54.119998,4208
21:03:54.115790,21:03:54.120145,4355
21:03:54.115790,21:03:54.120148,4358
21:03:54.115790,21:03:54.120163,4373
21:03:54.115790,21:03:54.120167,4377
21:03:54.115790,21:03:54.120185,4395
21:03:54.115790,21:03:54.120185,4395
21:03:54.115790,21:03:54.120279,4489
21:03:54.115790,21:03:54.120313,4523
21:03:54.115790,21:03:54.120315,4525
21:03:54.115790,21:03:54.120315,4525
21:03:54.115790,21:03:54.120332,4542
21:03:54.115790,21:03:54.120357,4567
21:03:54.115790,21:03:54.120357,4567
21:03:54.115790,21:03:54.120435,4645
21:03:54.115790,21:03:54.120453,4663
21:03:54.115790,21:03:54.120487,4697
21:03:54.115790,21:03:54.120487,4697
21:03:54.115790,21:03:54.120493,4703
21:03:54.115790,21:03:54.120533,4743
21:03:54.115790,21:03:54.120533,4743
21:03:54.115790,21:03:54.120578,4788
21:03:54.115790,21:03:54.120592,4802
21:03:54.115790,21:03:54.120663,4873
21:03:54.115790,21:03:54.120663,4873
21:03:54.115790,21:03:54.120668,4878
21:03:54.115790,21:03:54.120705,4915
21:03:54.115790,21:03:54.120705,4915
21:03:54.115790,21:03:54.120729,4939
21:03:54.115790,21:03:54.120735,4945
21:03:54.115790,21:03:54.120837,5047
21:03:54.115790,21:03:54.120838,5048
21:03:54.115790,21:03:54.120838,5048
21:03:54.115790,21:03:54.120875,5085
21:03:54.115790,21:03:54.120875,5085
21:03:54.115790,21:03:54.120875,5085
21:03:54.115790,21:03:54.120996,5206
21:03:54.115790,21:03:54.121009,5219
21:03:54.115790,21:03:54.121009,5219
21:03:54.115790,21:03:54.121012,5222
21:03:54.115790,21:03:54.121049,5259
21:03:54.115790,21:03:54.121049,5259
21:03:54.115790,21:03:54.121150,5360
21:03:54.115790,21:03:54.121153,5363
21:03:54.115790,21:03:54.121183,5393
21:03:54.115790,21:03:54.121183,5393
21:03:54.115790,21:03:54.121226,5436
21:03:54.115790,21:03:54.121226,5436
21:03:54.115790,21:03:54.121303,5513
21:03:54.115790,21:03:54.121318,5528
21:03:54.115790,21:03:54.121354,5564
21:03:54.115790,21:03:54.121354,5564
21:03:54.115790,21:03:54.121395,5605
21:03:54.115790,21:03:54.121395,5605
21:03:54.115790,21:03:54.121448,5658
21:03:54.115790,21:03:54.121475,5685
21:03:54.115790,21:03:54.121528,5738
21:03:54.115790,21:03:54.121528,5738
21:03:54.115790,21:03:54.121581,5791
21:03:54.115790,21:03:54.121581,5791
21:03:54.115790,21:03:54.121604,5814
21:03:54.115790,21:03:54.121652,5862
21:03:54.115790,21:03:54.121715,5925
21:03:54.115790,21:03:54.121715,5925
21:03:54.115790,21:03:54.121750,5960
21:03:54.115790,21:03:54.121759,5969
21:03:54.115790,21:03:54.121759,5969
21:03:54.115790,21:03:54.121820,6030
21:03:54.115790,21:03:54.121871,6081
21:03:54.115790,21:03:54.121878,6088
21:03:54.115790,21:03:54.121932,6142
21:03:54.115790,21:03:54.121939,6149
21:03:54.115790,21:03:54.121939,6149
21:03:54.115790,21:03:54.121984,6194
21:03:54.115790,21:03:54.122026,6236
21:03:54.115790,21:03:54.122035,6245
21:03:54.115790,21:03:54.122081,6291
21:03:54.115790,21:03:54.122113,6323
21:03:54.115790,21:03:54.122113,6323
21:03:54.115790,21:03:54.122162,6372
21:03:54.115790,21:03:54.122171,6381
21:03:54.115790,21:03:54.122198,6408
21:03:54.115790,21:03:54.122229,6439
21:03:54.115790,21:03:54.122287,6497
21:03:54.115790,21:03:54.122287,6497
21:03:54.115790,21:03:54.122317,6527
21:03:54.115790,21:03:54.122329,6539
21:03:54.115790,21:03:54.122365,6575
21:03:54.115790,21:03:54.122370,6580
21:03:54.115790,21:03:54.122442,6652
21:03:54.115790,21:03:54.122457,6667
21:03:54.115790,21:03:54.122491,6701
21:03:54.115790,21:03:54.122501,6711
21:03:54.115790,21:03:54.122528,6738
21:03:54.115790,21:03:54.122535,6745
21:03:54.115790,21:03:54.122604,6814
21:03:54.115790,21:03:54.122629,6839
21:03:54.115790,21:03:54.122669,6879
21:03:54.115790,21:03:54.122686,6896
21:03:54.115790,21:03:54.122725,6935
21:03:54.115790,21:03:54.122725,6935
21:03:54.115790,21:03:54.122747,6957
21:03:54.115790,21:03:54.122758,6968
21:03:54.115790,21:03:54.122832,7042
21:03:54.115790,21:03:54.122843,7053
21:03:54.115790,21:03:54.122885,7095
21:03:54.115790,21:03:54.122892,7102
21:03:54.115790,21:03:54.122893,7103
21:03:54.115790,21:03:54.122893,7103
21:03:54.115790,21:03:54.122994,7204
21:03:54.115790,21:03:54.123012,7222
21:03:54.115790,21:03:54.123035,7245
21:03:54.115790,21:03:54.123051,7261
21:03:54.115790,21:03:54.123053,7263
21:03:54.115790,21:03:54.123151,7361
21:03:54.115790,21:03:54.123160,7370
21:03:54.115790,21:03:54.123160,7370
21:03:54.115790,21:03:54.123178,7388
21:03:54.115790,21:03:54.123212,7422
21:03:54.115790,21:03:54.123224,7434
21:03:54.115790,21:03:54.123295,7505
21:03:54.115790,21:03:54.123317,7527
21:03:54.115790,21:03:54.123319,7529
21:03:54.115790,21:03:54.123334,7544
21:03:54.115790,21:03:54.123379,7589
21:03:54.115790,21:03:54.123395,7605
21:03:54.115790,21:03:54.123433,7643
21:03:54.115790,21:03:54.123464,7674
21:03:54.115790,21:03:54.123477,7687
21:03:54.115790,21:03:54.123477,7687
21:03:54.115790,21:03:54.123544,7754
21:03:54.115790,21:03:54.123569,7779
21:03:54.115790,21:03:54.123571,7781
21:03:54.115790,21:03:54.123605,7815
21:03:54.115790,21:03:54.123627,7837
21:03:54.115790,21:03:54.123627,7837
21:03:54.115790,21:03:54.123713,7923
21:03:54.115790,21:03:54.123713,7923
21:03:54.115790,21:03:54.123736,7946
21:03:54.115790,21:03:54.123776,7986
21:03:54.115790,21:03:54.123776,7986
21:03:54.115790,21:03:54.123864,8074
21:03:54.115790,21:03:54.123877,8087
21:03:54.115790,21:03:54.123900,8110
21:03:54.115790,21:03:54.123929,8139
21:03:54.115790,21:03:54.123929,8139
21:03:54.115790,21:03:54.123998,8208
21:03:54.115790,21:03:54.124004,8214
21:03:54.115790,21:03:54.124006,8216
21:03:54.115790,21:03:54.124021,8231
21:03:54.115790,21:03:54.124064,8274
21:03:54.115790,21:03:54.124075,8285
21:03:54.115790,21:03:54.124075,8285
21:03:54.115790,21:03:54.124202,8412
21:03:54.115790,21:03:54.124203,8413
21:03:54.115790,21:03:54.124232,8442
21:03:54.115790,21:03:54.124272,8482
21:03:54.115790,21:03:54.124275,8485
21:03:54.115790,21:03:54.124299,8509
21:03:54.115790,21:03:54.124358,8568
21:03:54.115790,21:03:54.124368,8578
21:03:54.115790,21:03:54.124427,8637
21:03:54.115790,21:03:54.124453,8663
21:03:54.115790,21:03:54.124456,8666
21:03:54.115790,21:03:54.124519,8729
21:03:54.115790,21:03:54.124519,8729
21:03:54.115790,21:03:54.124571,8781
21:03:54.115790,21:03:54.124599,8809
21:03:54.115790,21:03:54.124644,8854
21:03:54.115790,21:03:54.124667,8877
21:03:54.115790,21:03:54.124681,8891
21:03:54.115790,21:03:54.124725,8935
21:03:54.115790,21:03:54.124744,8954
21:03:54.115790,21:03:54.124815,9025
21:03:54.115790,21:03:54.124819,9029
21:03:54.115790,21:03:54.124868,9078
21:03:54.115790,21:03:54.124873,9083
21:03:54.115790,21:03:54.124919,9129
21:03:54.115790,21:03:54.124957,9167
21:03:54.115790,21:03:54.124993,9203
21:03:54.115790,21:03:54.125042,9252
21:03:54.115790,21:03:54.125044,9254
21:03:54.115790,21:03:54.125092,9302
21:03:54.115790,21:03:54.125096,9306
21:03:54.115790,21:03:54.125140,9350
21:03:54.115790,21:03:54.125180,9390
21:03:54.115790,21:03:54.125233,9443
21:03:54.115790,21:03:54.125287,9497
21:03:54.115790,21:03:54.125311,9521
21:03:54.115790,21:03:54.125348,9558
21:03:54.115790,21:03:54.125364,9574
21:03:54.115790,21:03:54.125380,9590
21:03:54.115790,21:03:54.125486,9696
21:03:54.115790,21:03:54.125523,9733
21:03:54.115790,21:03:54.125537,9747
21:03:54.115790,21:03:54.125537,9747
21:03:54.115790,21:03:54.125541,9751
21:03:54.115790,21:03:54.125542,9752
21:03:54.115790,21:03:54.125650,9860
21:03:54.115790,21:03:54.125721,9931
21:03:54.115790,21:03:54.125721,9931
21:03:54.115790,21:03:54.125721,9931
21:03:54.115790,21:03:54.125801,10011
21:03:54.115790,21:03:54.125813,10023
21:03:54.115790,21:03:54.125883,10093
21:03:54.115790,21:03:54.125892,10102
21:03:54.115790,21:03:54.125893,10103
21:03:54.115790,21:03:54.125944,10154
21:03:54.115790,21:03:54.125975,10185
21:03:54.115790,21:03:54.126061,10271
21:03:54.115790,21:03:54.126069,10279
21:03:54.115790,21:03:54.126074,10284
21:03:54.115790,21:03:54.126093,10303
21:03:54.115790,21:03:54.126144,10354
21:03:54.115790,21:03:54.126224,10434
21:03:54.115790,21:03:54.126230,10440
21:03:54.115790,21:03:54.126233,10443
21:03:54.115790,21:03:54.126234,10444
21:03:54.115790,21:03:54.126328,10538
21:03:54.115790,21:03:54.126387,10597
21:03:54.115790,21:03:54.126390,10600
21:03:54.115790,21:03:54.126408,10618
21:03:54.115790,21:03:54.126465,10675
21:03:54.115790,21:03:54.126495,10705
21:03:54.115790,21:03:54.126525,10735
21:03:54.115790,21:03:54.126536,10746
21:03:54.115790,21:03:54.126623,10833
21:03:54.115790,21:03:54.126664,10874
21:03:54.115790,21:03:54.126664,10874
21:03:54.115790,21:03:54.126678,10888
21:03:54.115790,21:03:54.126682,10892
21:03:54.115790,21:03:54.126809,11019
21:03:54.115790,21:03:54.126807,11017
21:03:54.115790,21:03:54.126834,11044
21:03:54.115790,21:03:54.126856,11066
21:03:54.115790,21:03:54.126967,11177
21:03:54.115790,21:03:54.126967,11177
21:03:54.115790,21:03:54.126982,11192
21:03:54.115790,21:03:54.127027,11237
21:03:54.115790,21:03:54.127114,11324
21:03:54.115790,21:03:54.127114,11324
21:03:54.115790,21:03:54.127125,11335
21:03:54.115790,21:03:54.127198,11408
21:03:54.115790,21:03:54.127259,11469
21:03:54.115790,21:03:54.127259,11469
21:03:54.115790,21:03:54.127272,11482
21:03:54.115790,21:03:54.127373,11583
21:03:54.115790,21:03:54.127413,11623
21:03:54.115790,21:03:54.127413,11623
21:03:54.115790,21:03:54.127428,11638
21:03:54.115790,21:03:54.127546,11756
21:03:54.115790,21:03:54.127559,11769
21:03:54.115790,21:03:54.127559,11769
21:03:54.115790,21:03:54.127574,11784
21:03:54.115790,21:03:54.127708,11918
21:03:54.115790,21:03:54.127708,11918
21:03:54.115790,21:03:54.127717,11927
21:03:54.115790,21:03:54.127730,11940
21:03:54.115790,21:03:54.127853,12063
21:03:54.115790,21:03:54.127853,12063
21:03:54.115790,21:03:54.127886,12096
21:03:54.115790,21:03:54.127894,12104
21:03:54.115790,21:03:54.127997,12207
21:03:54.115790,21:03:54.127997,12207
21:03:54.115790,21:03:54.128035,12245
21:03:54.115790,21:03:54.128069,12279
21:03:54.115790,21:03:54.128170,12380
21:03:54.115790,21:03:54.128183,12393
21:03:54.115790,21:03:54.128202,12412
21:03:54.115790,21:03:54.128206,12416
21:03:54.115790,21:03:54.128281,12491
21:03:54.115790,21:03:54.128328,12538
21:03:54.115790,21:03:54.128328,12538
21:03:54.115790,21:03:54.128361,12571
21:03:54.115790,21:03:54.128451,12661
21:03:54.115790,21:03:54.128453,12663
21:03:54.115790,21:03:54.128479,12689
21:03:54.115790,21:03:54.128479,12689
21:03:54.115790,21:03:54.128636,12846
21:03:54.115790,21:03:54.128644,12854
21:03:54.115790,21:03:54.128644,12854
21:03:54.115790,21:03:54.128644,12854
21:03:54.115790,21:03:54.128787,12997
21:03:54.115790,21:03:54.128801,13011
21:03:54.115790,21:03:54.128802,13012
21:03:54.115790,21:03:54.128827,13037
21:03:54.115790,21:03:54.128938,13148
21:03:54.115790,21:03:54.129009,13219
21:03:54.115790,21:03:54.129105,13315
21:03:54.115790,21:03:54.129218,13428
21:03:54.115790,21:03:54.129224,13434
21:03:54.115790,21:03:54.129302,13512
21:03:54.115790,21:03:54.129403,13613
21:03:54.115790,21:03:54.129404,13614
21:03:54.115790,21:03:54.129464,13674
21:03:54.115790,21:03:54.129573,13783
21:03:54.115790,21:03:54.129583,13793
21:03:54.115790,21:03:54.129622,13832
21:03:54.115790,21:03:54.129764,13974
21:03:54.115790,21:03:54.129773,13983
21:03:54.115790,21:03:54.129865,14075
21:03:54.115790,21:03:54.129956,14166
21:03:54.115790,21:03:54.129986,14196
21:03:54.115790,21:03:54.130034,14244
21:03:54.115790,21:03:54.130139,14349
21:03:54.115790,21:03:54.130176,14386
21:03:54.115790,21:03:54.130198,14408
21:03:54.115790,21:03:54.130326,14536
21:03:54.115790,21:03:54.130354,14564
21:03:54.115790,21:03:54.130359,14569
21:03:54.115790,21:03:54.130503,14713
21:03:54.115790,21:03:54.130503,14713
21:03:54.115790,21:03:54.130542,14752
21:03:54.115790,21:03:54.130557,14767
21:03:54.115790,21:03:54.130676,14886
21:03:54.115790,21:03:54.130694,14904
21:03:54.115790,21:03:54.130739,14949
21:03:54.115790,21:03:54.130745,14955
21:03:54.115790,21:03:54.130836,15046
21:03:54.115790,21:03:54.130868,15078
21:03:54.115790,21:03:54.130933,15143
21:03:54.115790,21:03:54.130992,15202
21:03:54.115790,21:03:54.131058,15268
21:03:54.115790,21:03:54.131120,15330
21:03:54.115790,21:03:54.131235,15445
21:03:54.115790,21:03:54.131320,15530
21:03:54.115790,21:03:54.131427,15637
21:03:54.115790,21:03:54.131511,15721
21:03:54.115790,21:03:54.131618,15828
21:03:54.115790,21:03:54.131800,16010
21:03:54.115790,21:03:54.131849,16059
21:03:54.115790,21:03:54.131974,16184
21:03:54.115790,21:03:54.132046,16256
21:03:54.115790,21:03:54.132182,16392
21:03:54.115790,21:03:54.132214,16424
21:03:54.115790,21:03:54.132267,16477
21:03:54.115790,21:03:54.132386,16596
21:03:54.115790,21:03:54.132386,16596
21:03:54.115790,21:03:54.132434,16644
21:03:54.115790,21:03:54.132554,16764
21:03:54.115790,21:03:54.132581,16791
21:03:54.115790,21:03:54.132736,16946
21:03:54.115790,21:03:54.132760,16970
21:03:54.115790,21:03:54.132932,17142
21:03:54.115790,21:03:54.132951,17161
21:03:54.115790,21:03:54.133143,17353
21:03:54.115790,21:03:54.133143,17353
21:03:54.115790,21:03:54.133174,17384
21:03:54.115790,21:03:54.133347,17557
21:03:54.115790,21:03:54.133347,17557
21:03:54.115790,21:03:54.133355,17565
21:03:54.115790,21:03:54.133536,17746
21:03:54.115790,21:03:54.133536,17746
21:03:54.115790,21:03:54.133626,17836
21:03:54.115790,21:03:54.133723,17933
21:03:54.115790,21:03:54.133723,17933
21:03:54.115790,21:03:54.133783,17993
21:03:54.115790,21:03:54.133910,18120
21:03:54.115790,21:03:54.133910,18120
21:03:54.115790,21:03:54.133942,18152
21:03:54.115790,21:03:54.134073,18283
21:03:54.115790,21:03:54.134092,18302
21:03:54.115790,21:03:54.134096,18306
21:03:54.115790,21:03:54.134231,18441
21:03:54.115790,21:03:54.134246,18456
21:03:54.115790,21:03:54.134282,18492
21:03:54.115790,21:03:54.134387,18597
21:03:54.115790,21:03:54.134398,18608
21:03:54.115790,21:03:54.134477,18687
21:03:54.115790,21:03:54.134554,18764
21:03:54.115790,21:03:54.134563,18773
21:03:54.115790,21:03:54.134682,18892
21:03:54.115790,21:03:54.134712,18922
21:03:54.115790,21:03:54.134727,18937
21:03:54.115790,21:03:54.134866,19076
21:03:54.115790,21:03:54.134866,19076
21:03:54.115790,21:03:54.134887,19097
21:03:54.115790,21:03:54.135037,19247
21:03:54.115790,21:03:54.135055,19265
21:03:54.115790,21:03:54.135177,19387
21:03:54.115790,21:03:54.135241,19451
21:03:54.115790,21:03:54.135329,19539
21:03:54.115790,21:03:54.135430,19640
21:03:54.115790,21:03:54.135477,19687
21:03:54.115790,21:03:54.135609,19819
21:03:54.115790,21:03:54.135810,20020
21:03:54.115790,21:03:54.136010,20220
21:03:54.115790,21:03:54.136236,20446
21:03:54.115790,21:03:54.136428,20638
21:03:54.115790,21:03:54.136652,20862
21:03:54.115790,21:03:54.136866,21076
21:03:54.115790,21:03:54.136890,21100
21:03:54.115790,21:03:54.137059,21269
21:03:54.115790,21:03:54.137066,21276
21:03:54.115790,21:03:54.137228,21438
21:03:54.115790,21:03:54.137250,21460
21:03:54.115790,21:03:54.137380,21590
21:03:54.115790,21:03:54.137447,21657
21:03:54.115790,21:03:54.137534,21744
21:03:54.115790,21:03:54.137634,21844
21:03:54.115790,21:03:54.137689,21899
21:03:54.115790,21:03:54.137816,22026
21:03:54.115790,21:03:54.137845,22055
21:03:54.115790,21:03:54.138004,22214
21:03:54.115790,21:03:54.138201,22411
21:03:54.115790,21:03:54.138365,22575
21:03:54.115790,21:03:54.138522,22732
21:03:54.115790,21:03:54.138688,22898
21:03:54.115790,21:03:54.138867,23077
21:03:54.115790,21:03:54.139054,23264
21:03:54.115790,21:03:54.139254,23464
21:03:54.115790,21:03:54.139354,23564
21:03:54.115790,21:03:54.139451,23661
21:03:54.115790,21:03:54.139647,23857
21:03:54.115790,21:03:54.139837,24047
21:03:54.115790,21:03:54.140035,24245
21:03:54.115790,21:03:54.140240,24450
21:03:54.115790,21:03:54.140421,24631
21:03:54.115790,21:03:54.140602,24812
21:03:54.115790,21:03:54.140786,24996
21:03:54.115790,21:03:54.140972,25182
21:03:54.115790,21:03:54.141164,25374
21:03:54.115790,21:03:54.141344,25554
21:03:54.115790,21:03:54.141548,25758
21:03:54.115790,21:03:54.141745,25955
21:03:54.115790,21:03:54.141926,26136
21:03:54.115790,21:03:54.142118,26328
21:03:54.115790,21:03:54.142333,26543
21:03:54.115790,21:03:54.142516,26726
21:03:54.115790,21:03:54.142697,26907
21:03:54.115790,21:03:54.142879,27089
21:03:54.115790,21:03:54.143058,27268
21:03:54.115790,21:03:54.143249,27459
21:03:54.115790,21:03:54.143430,27640
21:03:54.115790,21:03:54.143587,27797
21:03:54.115790,21:03:54.143743,27953
21:03:54.115790,21:03:54.143900,28110
21:03:54.115790,21:03:54.144054,28264
21:03:54.115790,21:03:54.144236,28446
21:03:54.115790,21:03:54.144404,28614
21:03:54.115790,21:03:54.144566,28776
21:03:54.115790,21:03:54.144740,28950
21:03:54.115790,21:03:54.144900,29110
21:03:54.115790,21:03:54.145055,29265
21:03:54.115790,21:03:54.145119,29329
21:03:54.115790,21:03:54.145217,29427
21:03:54.115790,21:03:54.145392,29602
21:03:54.115790,21:03:54.145552,29762
21:03:54.115790,21:03:54.147243,31453
21:03:54.390522,21:03:54.392958,2436
21:03:54.390522,21:03:54.392959,2437
21:03:54.390522,21:03:54.392959,2437
21:03:54.390522,21:03:54.393106,2584
21:03:54.390522,21:03:54.393157,2635
21:03:54.390522,21:03:54.393172,2650
21:03:54.390522,21:03:54.393221,2699
21:03:54.390522,21:03:54.393223,2701
21:03:54.390522,21:03:54.393325,2803
21:03:54.390522,21:03:54.393326,2804
21:03:54.390522,21:03:54.393371,2849
21:03:54.390522,21:03:54.393430,2908
21:03:54.390522,21:03:54.393451,2929
21:03:54.390522,21:03:54.393495,2973
21:03:54.390522,21:03:54.393545,3023
21:03:54.390522,21:03:54.393618,3096
21:03:54.390522,21:03:54.393613,3091
21:03:54.390522,21:03:54.393645,3123
21:03:54.390522,21:03:54.393664,3142
21:03:54.390522,21:03:54.393713,3191
21:03:54.390522,21:03:54.393716,3194
21:03:54.390522,21:03:54.393811,3289
21:03:54.390522,21:03:54.393848,3326
21:03:54.390522,21:03:54.393863,3341
21:03:54.390522,21:03:54.393862,3340
21:03:54.390522,21:03:54.393906,3384
21:03:54.390522,21:03:54.394009,3487
21:03:54.390522,21:03:54.394013,3491
21:03:54.390522,21:03:54.394044,3522
21:03:54.390522,21:03:54.394057,3535
21:03:54.390522,21:03:54.394071,3549
21:03:54.390522,21:03:54.394144,3622
21:03:54.390522,21:03:54.394164,3642
21:03:54.390522,21:03:54.394210,3688
21:03:54.390522,21:03:54.394210,3688
21:03:54.390522,21:03:54.394245,3723
21:03:54.390522,21:03:54.394270,3748
21:03:54.390522,21:03:54.394324,3802
21:03:54.390522,21:03:54.394345,3823
21:03:54.390522,21:03:54.394370,3848
21:03:54.390522,21:03:54.394370,3848
21:03:54.390522,21:03:54.394442,3920
21:03:54.390522,21:03:54.394462,3940
21:03:54.390522,21:03:54.394531,4009
21:03:54.390522,21:03:54.394544,4022
21:03:54.390522,21:03:54.394595,4073
21:03:54.390522,21:03:54.394638,4116
21:03:54.390522,21:03:54.394666,4144
21:03:54.390522,21:03:54.394693,4171
21:03:54.390522,21:03:54.394693,4171
21:03:54.390522,21:03:54.394730,4208
21:03:54.390522,21:03:54.394825,4303
21:03:54.390522,21:03:54.394852,4330
21:03:54.390522,21:03:54.394855,4333
21:03:54.390522,21:03:54.394855,4333
21:03:54.390522,21:03:54.394931,4409
21:03:54.390522,21:03:54.395018,4496
21:03:54.390522,21:03:54.395018,4496
21:03:54.390522,21:03:54.395030,4508
21:03:54.390522,21:03:54.395055,4533
21:03:54.390522,21:03:54.395137,4615
21:03:54.390522,21:03:54.395175,4653
21:03:54.390522,21:03:54.395175,4653
21:03:54.390522,21:03:54.395233,4711
21:03:54.390522,21:03:54.395240,4718
21:03:54.390522,21:03:54.395335,4813
21:03:54.390522,21:03:54.395335,4813
21:03:54.390522,21:03:54.395420,4898
21:03:54.390522,21:03:54.395426,4904
21:03:54.390522,21:03:54.395489,4967
21:03:54.390522,21:03:54.395489,4967
21:03:54.390522,21:03:54.395520,4998
21:03:54.390522,21:03:54.395603,5081
21:03:54.390522,21:03:54.395623,5101
21:03:54.390522,21:03:54.395646,5124
21:03:54.390522,21:03:54.395646,5124
21:03:54.390522,21:03:54.395723,5201
21:03:54.390522,21:03:54.395794,5272
21:03:54.390522,21:03:54.395803,5281
21:03:54.390522,21:03:54.395803,5281
21:03:54.390522,21:03:54.395832,5310
21:03:54.390522,21:03:54.395933,5411
21:03:54.390522,21:03:54.395957,5435
21:03:54.390522,21:03:54.395957,5435
21:03:54.390522,21:03:54.395978,5456
21:03:54.390522,21:03:54.396029,5507
21:03:54.390522,21:03:54.396132,5610
21:03:54.390522,21:03:54.396157,5635
21:03:54.390522,21:03:54.396170,5648
21:03:54.390522,21:03:54.396189,5667
21:03:54.390522,21:03:54.396233,5711
21:03:54.390522,21:03:54.396284,5762
21:03:54.390522,21:03:54.396304,5782
21:03:54.390522,21:03:54.396326,5804
21:03:54.390522,21:03:54.396402,5880
21:03:54.390522,21:03:54.396430,5908
21:03:54.390522,21:03:54.396441,5919
21:03:54.390522,21:03:54.396449,5927
21:03:54.390522,21:03:54.396485,5963
21:03:54.390522,21:03:54.396586,6064
21:03:54.390522,21:03:54.396594,6072
21:03:54.390522,21:03:54.396594,6072
21:03:54.390522,21:03:54.396596,6074
21:03:54.390522,21:03:54.396639,6117
21:03:54.390522,21:03:54.396737,6215
21:03:54.390522,21:03:54.396748,6226
21:03:54.390522,21:03:54.396748,6226
21:03:54.390522,21:03:54.396780,6258
21:03:54.390522,21:03:54.396792,6270
21:03:54.390522,21:03:54.396886,6364
21:03:54.390522,21:03:54.396902,6380
21:03:54.390522,21:03:54.396902,6380
21:03:54.390522,21:03:54.396947,6425
21:03:54.390522,21:03:54.396978,6456
21:03:54.390522,21:03:54.397035,6513
21:03:54.390522,21:03:54.397055,6533
21:03:54.390522,21:03:54.397055,6533
21:03:54.390522,21:03:54.397159,6637
21:03:54.390522,21:03:54.397201,6679
21:03:54.390522,21:03:54.397201,6679
21:03:54.390522,21:03:54.397211,6689
21:03:54.390522,21:03:54.397215,6693
21:03:54.390522,21:03:54.397355,6833
21:03:54.390522,21:03:54.397373,6851
21:03:54.390522,21:03:54.397377,6855
21:03:54.390522,21:03:54.397376,6854
21:03:54.390522,21:03:54.397418,6896
21:03:54.390522,21:03:54.397541,7019
21:03:54.390522,21:03:54.397541,7019
21:03:54.390522,21:03:54.397547,7025
21:03:54.390522,21:03:54.397548,7026
21:03:54.390522,21:03:54.397582,7060
21:03:54.390522,21:03:54.397720,7198
21:03:54.390522,21:03:54.397720,7198
21:03:54.390522,21:03:54.397727,7205
21:03:54.390522,21:03:54.397738,7216
21:03:54.390522,21:03:54.397757,7235
21:03:54.390522,21:03:54.397887,7365
21:03:54.390522,21:03:54.397887,7365
21:03:54.390522,21:03:54.397895,7373
21:03:54.390522,21:03:54.397907,7385
21:03:54.390522,21:03:54.397951,7429
21:03:54.390522,21:03:54.398058,7536
21:03:54.390522,21:03:54.398058,7536
21:03:54.390522,21:03:54.398071,7549
21:03:54.390522,21:03:54.398071,7549
21:03:54.390522,21:03:54.398157,7635
21:03:54.390522,21:03:54.398221,7699
21:03:54.390522,21:03:54.398221,7699
21:03:54.390522,21:03:54.398227,7705
21:03:54.390522,21:03:54.398227,7705
